,sound_label,sound_start,sound_end,word,F1_20,F1_35,F1_50,F1_65,F1_80,F2_20,F2_35,F2_50,F2_65,F2_80,participant,duration,changeF2,changeF1,trajectory,gender,changeF1norm,changeF2norm,traj_norm,child
8322,price,1410.45957466562,1410.68828480726,I,1154.31,1097.63,1039.81,854.14,641.13,1912.43,1955.81,2065.19,2321.13,2603.84,F9,0.228710141641386,691.41,-513.18,861.046746988803,F,-2243.8008053209,3023.08413189705,3764.79477826965,child
8323,lot,85.4065543851949,85.461870112531,SPOT,596.79,592.1,577.38,562.25,546.46,926.02,1104.85,1103.88,1106.37,1197.75,M1,0.0553157273360654,271.73,-50.3299999999999,276.351771841615,M,-909.867815607392,4912.34614613545,4995.89872808987,child
8324,face,119.957622904832,120.151251417234,SAME,839.15,792.42,654.68,635.81,652.02,2434.64,2511.47,2499.96,2580.24,2592.7,M1,0.193628512401531,158.06,-187.13,244.950200040743,M,-966.438246511676,816.305398619332,1265.05232624411,child
8325,goat,140.700612382446,140.753343441794,SO,622.5,616.21,625.37,573.16,544.95,2308.59,2336.82,2302.08,1937.92,1862,M1,0.0527310593486447,-446.59,-77.55,453.273240551436,M,-1470.67024554274,-8469.20212710421,8595.94413900365,child
8326,goat,147.64221440192,147.737363625792,SO,642.25,719.8,762.51,736.17,648.4,1893.76,1885.77,1860.41,1919.33,1902.71,M1,0.0951492238726246,8.95000000000005,6.14999999999998,10.8593277876672,M,64.6353144008082,94.0627746158112,114.129441583302,child
8327,trap,148.40402037964,148.529204516138,THAT,774.72,810.49,835.07,845.68,835.41,1825.18,1893.33,1964.12,2017.01,2144.17,M1,0.125184136497467,318.99,60.6899999999999,324.712020411934,M,484.805836410653,2548.16631663593,2593.87514662055,child
8328,goat,158.872604008788,159.092847759794,WHOLE,471.23,521.03,519.96,477.88,562.2,1021.28,1038.12,994.62,902.25,998.58,M1,0.220243751005228,-22.6999999999999,90.97,93.7594309923007,M,413.042365945904,-103.067623468968,425.70756520613,child
8329,price,202.439744823039,202.687867992492,MY,848,1041.36,1065.67,898.47,921.8,1498.22,1667.79,1868.52,2055.4,2010.15,M1,0.248123169452697,511.93,73.8,517.222162034846,M,297.432924796124,2063.20917602818,2084.53794611652,child
8330,price,206.934181537349,207.10544117492,MY,1015.48,677.84,850.88,1006.93,1056.9,1757.67,1830.36,1964.39,2086.66,2163.65,M1,0.17125963757033,405.98,41.4200000000001,408.087462194074,M,241.855002075375,2370.55272193531,2382.8583779788,child
8331,price,208.458737103175,208.731605891606,MY,1061.93,1137.15,1047.67,912.9,798.4,1511.51,1685.18,1721.61,1931.29,2187.26,M1,0.272868788431282,675.75,-263.53,725.317946420741,M,-965.775534516166,2476.4649848188,2658.11986262915,child
8332,goat,225.466411572736,225.601956571658,SO,664.39,669.74,695.16,693.5,659.03,2066.36,1986.82,1942.97,1790.35,1651.34,M1,0.135544998922285,-415.02,-5.36000000000001,415.054610864643,M,-39.5440631717676,-3061.86139879607,3062.11674473225,child
8333,price,227.570828947931,227.657938156173,FIND,1031.6,1101.82,1056.2,877.65,737.38,1622.75,1629,1716.84,1923.69,1968.7,M1,0.087109208241543,345.95,-294.22,454.144042017508,M,-3377.59929104354,3971.45154896511,5213.50212205147,child
8334,fleece,229.709050345877,229.907498623592,EASY,573.36,474.73,534.04,619.16,668.68,3566.28,3595.9,3598.38,3603.7,3610.76,M1,0.198448277715357,44.48,95.3199999999999,105.187322430034,M,480.32666797301,224.139007463696,530.049056817257,child
8335,goat,242.488729243566,242.785012037737,NO,742.24,748.73,489.52,603.35,524.36,1729.91,1532.51,1329.34,1286.46,1254.09,M1,0.296282794171049,-475.82,-217.88,523.331985263657,M,-735.378510958062,-1605.96568333057,1766.32594115988,child
8336,face,259.561817279942,259.723610572721,BABY,736.32,733.36,719.79,696.29,546.88,2559.6,2626.93,3024.27,2974.71,3068.94,M1,0.161793292778441,509.34,-189.44,543.428697438772,M,-1170.87672020754,3148.09094526241,3358.78384144725,child
8337,trap,260.362096043608,260.5109712774,HAT,1217.01,1180.55,1147.79,1148.26,1151.7,1545.08,1693.17,1688.35,1735.87,1854.33,M1,0.148875233791841,309.25,-65.3099999999999,316.071129020036,M,-438.689487408746,2077.24274967317,2123.0605048921,child
8338,price,262.241228573087,262.464880754166,I,1012.26,1038.22,944.62,827.41,617.21,1845.33,1973.15,2054.62,2136.98,2344.66,M1,0.223652181079672,499.33,-395.05,636.706330579491,M,-1766.35880809618,2232.61851321773,2846.85947396451,child
8339,goat,266.531366701206,266.726347237498,DON'T,772.58,822.31,810.79,874.72,760.23,1985.11,1801.16,1768.28,1919.99,1740.4,M1,0.194980536291894,-244.71,-12.35,245.02144110261,M,-63.3396555105969,-1255.04834817799,1256.64564146958,child
8340,price,267.330658856135,267.505676347462,I,660.74,652.35,672.08,643.39,579.13,1755.72,1791.6,1942.29,2332.02,2496.26,M1,0.175017491327026,740.54,-81.61,745.023277287361,M,-466.296250627367,4231.23422913357,4256.85039614275,child
8341,goat,267.888212678478,268.204461798325,SO,609.71,610.11,608.24,600.44,575.15,1257.17,1228.21,1240.39,1231.43,1171.51,M1,0.316249119846816,-85.6600000000001,-34.5600000000001,92.368983971894,M,-109.280936550085,-270.862413914359,292.07665152281,child
8342,goat,271.617519143783,271.689000744576,SO,529.28,495.44,480.06,464.41,395.71,2314.16,2350.31,2414.65,2414.26,2384.99,M1,0.07148160079322,70.8299999999999,-133.57,151.188074265135,M,-1868.59273600192,990.88435644992,2115.06279360598,child
8343,goat,290.365998922903,290.554166728963,SO,704.55,687.1,646.18,537.66,456.71,1506.77,1293.24,1251.09,1310.34,1273.46,M1,0.188167806060108,-233.31,-247.84,340.379525970643,M,-1317.1222282351,-1239.90391813078,1808.91478248895,child
8344,goat,290.974633028754,291.202772343097,SO,689.64,668.02,611.09,495.16,400.71,1240.01,1282.06,1135.24,1031.21,1066.23,M1,0.228139314343082,-173.78,-288.93,337.164697588582,M,-1266.46299797982,-761.727545734029,1477.88950168205,child
8345,face,291.648833842716,291.745629148629,THEY,686.17,654.39,632.16,550.99,492.33,2596.89,2638.7,2551.52,2588.46,2737.96,M1,0.0967953059133038,141.07,-193.84,239.738796401417,M,-2002.57644904409,1457.40538416555,2476.76056332879,child
8346,price,292.050964353107,292.202408773033,SLICING,1067.67,964.62,811.98,681.31,660.02,1086.48,1599.92,2043.03,2165.55,2375.52,M1,0.151444419925838,1289.04,-407.65,1351.96251578955,M,-2691.74658399184,8511.6374748653,8927.12003817376,child
8347,face,293.556668941405,293.67017831375,CAKE,636.59,620.08,619.34,621.47,592.76,2834.09,2880.28,3026.45,3167.86,3241.33,M1,0.113509372344822,407.24,-43.83,409.591853556684,M,-386.135515460802,3587.72136245168,3608.44082823764,child
8348,face,294.374656815732,294.498276143791,PLATE,671.89,661.83,670.92,570.13,468.46,2604.37,2699.09,2732.88,2841.026,2757.56,M1,0.123619328059078,153.19,-203.43,254.658479144128,M,-1645.61645168287,1239.20751233003,2060.02154470882,child
8349,goat,297.312499646853,297.378544260471,OKAY,687.19,656.42,674.04,554.59,524.99,1454.5,1282.61,1216.15,1305.98,1211.23,M1,0.0660446136182031,-243.27,-162.2,292.385247404858,M,-2455.9156472269,-3683.41923243458,4427.08695511652,child
8350,face,297.44431962193,297.550053354675,OKAY,619.73,636.35,623.75,600.93,490.18,2428.3,2622.91,2562.81,2453.19,2422.29,M1,0.105733732745421,-6.01000000000022,-129.55,129.689331095507,M,-1225.24757838563,-56.8408949911068,1226.56533282301,child
8351,fleece,299.927398118872,300.315696440011,SEE,466.47,430.02,391.09,403.78,392.76,3309.93,3320.19,3211.51,3402.53,3599.14,M1,0.388298321139018,289.21,-73.71,298.455337027167,M,-189.828273745254,744.8139336571,768.623815193665,child
8352,goat,302.536208981677,302.767760025915,GOING,613.92,619.9,623.42,615.89,608.18,1811.06,1709.87,1575.82,1465.58,992.5,M1,0.231551044238188,-818.56,-5.74000000000001,818.580125094667,M,-24.7893505247831,-3535.11685811262,3535.20377240287,child
8353,price,305.587098461875,305.832408908769,INSIDE,945.04,981.54,872.93,790.61,551.88,1780.93,1805.59,1874.93,2022.37,2272.68,M1,0.24531044689428,491.75,-393.16,629.597369832498,M,-1602.70385944647,2004.6027644796,2566.53305150038,child
8354,foot,306.874806185232,306.951392835615,FOOTBALL,716.67,731.48,729.35,714.56,682.48,1516.83,1477.44,1509.23,1454.27,1540.13,M1,0.0765866503833195,23.3000000000002,-34.1899999999999,41.3744619300361,M,-446.422448675813,304.230566076238,540.230728501052,child
8355,goat,325.954712723831,326.119246452139,SO,683.53,700.65,673.39,646.33,619.99,1858.73,1590.1,1599.87,1654.58,1861.51,M1,0.164533728307902,2.77999999999997,-63.54,63.6007861586631,M,-386.182217187066,16.8962317245835,386.55166215916,child
8356,goat,326.359052536925,326.475138858671,SO,732.67,816.05,832.77,847.8,891.79,1528.07,1427.88,1546.11,1601.45,1456.3,M1,0.116086321745513,-71.77,159.12,174.556888434688,M,1370.70412437416,-618.246826334422,1503.68179308287,child
8357,goat,330.759303389732,331.095708081975,OKAY,761.24,531.31,509.91,450.19,506.42,1582.72,1316.97,1085.43,893.17,923.31,M1,0.336404692242979,-659.41,-254.82,706.933363549918,M,-757.480516401205,-1960.1688537796,2101.43728625317,child
8358,goat,332.585799231151,332.967280294232,SO,664.38,656.6,660.54,371.32,407.73,1106.52,927.44,958.51,885.42,817.29,M1,0.381481063080741,-289.23,-256.65,386.682318447586,M,-672.772582542792,-758.176559707196,1013.63437368251,child
8359,goat,333.19759715082,333.497216553288,SO,653.26,534.58,447.49,394.81,398.9,1215.7,971.12,819.03,720.73,691.25,M1,0.299619402468409,-524.45,-254.36,582.878042218096,M,-848.94368623814,-1750.38731029876,1945.3948489853,child
8360,goat,335.203855328798,335.378179836037,SO,447.69,458.2,452.79,517.32,526.5,1124.43,1056.77,962.25,1019.33,1275.44,M1,0.174324507238794,151.01,78.81,170.338005741526,M,452.087897727679,866.258005784251,977.131720832532,child
8361,goat,335.529214965986,335.706081376779,SO,503.33,512.47,467.78,443.82,440.13,1211.39,1350.89,1083.51,1066.6,967.7,M1,0.176866410792627,-243.69,-63.2,251.751973378562,M,-357.331839984591,-1377.81955832033,1423.4018333404,child
8362,goat,336.53870895432,336.665317555996,SO,684.37,655.56,587.49,557.15,495.44,1567.3,1471.43,1260.38,1086.12,1021.57,M1,0.126608601676026,-545.73,-188.93,577.508249118573,M,-1492.2366845457,-4310.37064445627,4561.36661706712,child
8363,price,343.498715209737,343.607080718592,I,987.08,889.71,741.22,712.92,545.41,1916.12,1992.39,2009.33,2154.9,2128.37,M1,0.108365508855059,212.25,-441.67,490.022909056301,M,-4075.74333075612,1958.64904103287,4521.9453517421,child
8364,goat,344.289017282589,344.465787850024,NO,585.05,628.44,636.08,622.7,612.2,1989.28,1759.95,1625.08,1594.98,1656.04,M1,0.176770567434971,-333.24,27.1500000000001,334.344164148262,M,153.58891694449,-1885.15545792197,1891.401770101,child
8365,goat,344.580501958359,344.730950336419,SO,580.47,580.28,559.13,521.72,507.9,2222.02,2275.59,2306.68,2293.32,2331.95,M1,0.15044837805965,109.93,-72.5700000000001,131.723231815804,M,-482.3581412837,730.682519929958,875.537732707083,child
8366,goat,359.205265914074,359.37092062466,SO,684.41,681,649.44,629.79,493.3,2059.86,1909.114,1893.09,1672.67,2119.06,M1,0.165654710585841,59.1999999999998,-191.11,200.069168289369,M,-1153.66474834393,357.369855590812,1207.74813817138,child
8367,trap,361.707482322109,361.929023494109,FAT,800.68,973.03,1025.27,886.66,724.8,1481.82,1451.24,1403.33,1392.51,1520.77,M1,0.221541172000912,38.95,-75.88,85.2928889181273,M,-342.509698376461,175.813821188233,384.997913244659,child
8368,fleece,364.016091326911,364.187211199295,SHEEP,402.63,392.64,409.68,442.23,402.95,3275.37,3366.65,3357.56,3520.09,3557.32,M1,0.171119872383429,281.95,0.319999999999993,281.950181592423,M,1.87003412019247,1647.67537558837,1647.67643678845,child
8369,price,369.421072029336,369.562955553994,I,1144.48,1196.86,1258.73,1256.2,1117.74,1854.31,2012.85,2077.83,2125.54,2267.74,M1,0.141883524658112,413.43,-26.74,414.293848011288,M,-188.464446907657,2913.86897101842,2919.95740174616,child
8370,trap,374.949552143599,375.137531179138,HAVE,1227.19,1220.83,1079.35,975.99,842.15,1609.3,1747.34,1816.53,2001.21,2010.79,M1,0.187979035539399,401.49,-385.04,556.282321937342,M,-2048.31352014942,2135.82327863285,2959.27851923014,child
8371,goat,375.408680887473,375.671139953057,GOATS,718.24,688.04,611.97,598.53,560.84,1520.93,1713.48,1897.81,1884.28,1988.77,M1,0.262459065584551,467.84,-157.4,493.608170110666,M,-599.712567174761,1782.52558721118,1880.70535499049,child
8372,goat,376.459565656566,376.632221292889,GHOSTS,667.29,662.53,670.83,637.89,469.6,1644.36,1641.57,1543.23,1374.03,1445.57,M1,0.1726556363231,-198.79,-197.69,280.354775596921,M,-1144.99592489441,-1151.36698826323,1623.78003734716,child
8373,goat,380.204564396446,380.449645498688,YELLOW,775.27,844.01,758.32,639.16,613.43,2097.84,1917.85,1767.89,1653.61,1482.16,M1,0.245081102242125,-615.68,-161.84,636.595670736143,M,-660.352832264122,-2512.14799659154,2597.48983055913,child
8374,price,381.504028529779,381.616483987851,STRIPEY,827.6,866.09,796.1,700.12,604.3,1971.18,1946.18,2108.01,2100.45,2222.56,M1,0.112455458071736,251.38,-223.3,336.236218156224,M,-1985.67507374836,2235.37393658246,2989.95018936064,child
8375,fleece,394.710476323083,394.776410845697,SHEEP,419.68,421.87,418.98,417.08,414.66,3066.55,2430.42,2464.77,2379.56,2381.14,M1,0.0659345226137589,-685.41,-5.01999999999998,685.428383202797,M,-76.136139324264,-10395.3129988534,10395.5918088313,child
8376,price,395.354483462351,395.558051948052,SPIDER,670.8,559.13,522.12,454.46,408.06,1747.09,2128.49,2260.97,2310.32,2503.28,M1,0.203568485701453,756.19,-262.74,800.534586198498,M,-1290.67128978562,3714.67124390267,3932.50744799731,child
8377,price,397.157311276026,397.327356124932,SPIDER,651.79,649.58,654.19,580.84,569.59,1573.06,1604.56,1761.85,2077.53,2293.06,M1,0.170044848906173,720,-82.1999999999999,724.67705910978,M,-483.401882084391,4234.17706935233,4261.68192551155,child
8378,face,409.571253789627,409.658024995439,WAIT,737.55,733.54,723.36,715.56,673.38,1490.03,1747.86,1885.78,2054.86,2116.15,M1,0.086771205812056,626.12,-64.17,629.399748411135,M,-739.531039121324,7215.75774060532,7253.55539917697,child
8379,price,409.826283790213,409.957923515911,MY,691.42,818.97,1100.55,1117.14,1131.14,1629.43,1697.83,1922.57,2128.71,2213.62,M1,0.131639725697482,584.19,439.72,731.185089084836,M,3340.32905090147,4437.7941149962,5554.44099576107,child
8380,trap,410.937203235361,411.033543293861,HAVE,1125.15,1143.95,1019.02,952.11,907.91,1619.19,1634.72,1765.93,1770.29,1437.99,M1,0.0963400584996634,-181.2,-217.24,282.889832973898,M,-2254.9290853997,-1880.83755420008,2936.36766864623,child
8381,trap,417.200811889973,417.311504465732,CAT,938.7,1030.88,1015.26,1015.4,990.64,1615.08,1629.11,1563,1481.49,1471.67,M1,0.110692575758492,-143.41,51.9399999999999,152.526036138097,M,469.227494654403,-1295.57017728895,1377.92471710909,child
8382,trap,424.208285870256,424.317555879495,CAT,1050.73,1079.93,1097.06,1120.24,1182.6,1847.68,1895.42,1900.13,1788.28,1848.959,M1,0.109270009238287,1.279,131.87,131.876202330064,M,1206.82702343723,11.7049500491106,1206.8837849412,child
8383,trap,426.791831403643,426.920599234229,CAT,999.41,1060.01,1166.74,1087.15,1021.38,1628.13,1600.6,1642.47,1437.44,1573.38,M1,0.128767830586128,-54.75,21.97,58.9935877871485,M,170.61714793203,-425.183834741859,458.139175899915,child
8384,goat,456.968226736177,457.253199839075,O,755.04,715.68,610.75,549.36,535.7,1612.54,1441.94,1565.21,1391.92,1437.19,M1,0.28497310289805,-175.35,-219.34,280.816057411253,M,-769.686674880575,-615.321229325744,985.412498777879,child
8385,goat,457.780275086466,457.960370004633,NO,767.26,796.95,746.94,625.08,538.48,2270.68,1940.68,1796.9,1702.74,1490.32,M1,0.180094918167129,-780.36,-228.78,813.204782327305,M,-1270.33012551576,-4333.04841659009,4515.42325904303,child
8386,goat,459.50710492574,459.644860509861,NO,643.06,633.4,608.85,578.62,542.01,1938.16,1575.57,1609.62,1529.26,1202.4,M1,0.137755584120612,-735.76,-101.05,742.666735555054,M,-733.545581074417,-5341.05390134896,5391.19150991957,child
8387,goat,471.410986204005,471.617871720117,NO,477.31,493.82,571.04,651.77,496.77,1487.75,1275.69,1262.65,1169.43,1284.18,M1,0.206885516111242,-203.57,19.46,204.498010992772,M,94.0616838035989,-983.974150662827,988.459776385766,child
8388,trap,477.70484532953,477.8389903361,THAT,785.84,812.21,828.1,981.79,920.19,1358.35,1318.09,1287.82,1464.71,1529.92,M1,0.134145006569838,171.57,134.35,217.913256595371,M,1001.52814804966,1278.98909088858,1624.46044148443,child
8389,goat,488.853150706436,488.950318992462,OKAY,577.79,467.18,468.05,483.33,502.31,1051.27,1135.66,1234.55,1169.23,755.95,M1,0.0971682860254646,-295.32,-75.48,304.813275301454,M,-776.796659562557,-3039.26324194508,3136.96256020789,child
8390,face,489.095747121359,489.209223602484,OKAY,660.55,640.98,545.47,530.09,615.79,2405.7,2542.39,2683.93,2694.36,2906.91,M1,0.113476481125076,501.21,-44.76,503.20465190616,M,-394.442967883932,4416.86237562792,4434.44004358505,child
8391,goat,498.221048293191,498.341954442383,OPEN,539.84,544.42,542.43,540.89,514.56,1365.63,1337.2,1568.11,1619.98,1581.11,M1,0.120906149191853,215.48,-25.2800000000001,216.957850284335,M,-209.087793871311,1782.20877465941,1794.43189394832,child
8392,price,499.397103464549,499.465483135444,I,970.36,935.21,860.88,809.92,768.27,2270.67,2109.03,2066.43,1988,1914.49,M1,0.0683796708949558,-356.18,-202.09,409.517472765205,M,-2955.41053876157,-5208.85806173534,5988.8775041679,child
8393,fleece,499.991623231452,500.084878552021,SEE,407.23,407.89,414.77,412.01,425.36,3496.56,3500.66,3386.94,3279.14,3017.76,M1,0.0932553205691988,-478.8,18.13,479.14312778125,M,194.412499891059,-5134.29150291444,5137.97094746684,child
8394,goat,500.775141079159,500.868535243885,GOING,583.52,601.12,551.09,468.2,429.24,1331.66,1297.11,1203.43,1131.45,1140.63,M1,0.0933941647258507,-191.03,-154.28,245.549952759108,M,-1651.92333432044,-2045.41686903833,2629.17874451681,child
8395,goat,512.579655963136,512.775668421472,SO,648.27,651.54,651.31,613.65,592.15,1920.58,1769.91,1660.4,1526.7,1508.38,M1,0.196012458336895,-412.2,-56.12,416.002757683167,M,-286.308332011959,-2102.92755622469,2122.32814798009,child
8396,foot,515.379196485612,515.646704603079,BUSH,819.48,914.08,801.77,722.41,697.56,1730.26,1891.22,2006.99,2102.67,2051.74,M1,0.267508117467173,321.48,-121.92,343.822449528823,M,-455.761870534494,1201.75792437196,1285.27856569068,child
8397,goat,517.988324728701,518.076285071242,Y'KNOW,638.57,670.85,717.82,700.42,730.13,2275.88,2147.67,1839.39,1604.12,1613.58,M1,0.0879603425413507,-662.3,91.5599999999999,668.598925814273,M,1040.92364075273,-7529.52956826707,7601.14054239796,child
8398,foot,518.497310624733,518.622522555971,BUSH,627.92,733.1,701.95,706.56,700.5,2057.91,2317.44,2368.1,2476.59,2536.87,M1,0.125211931237686,478.96,72.58,484.428052449484,M,579.657220223076,3825.19457423594,3868.86495289262,child
8399,price,520.166159114493,520.400105219658,SPIDER,1004.98,1114.8,1151.6,962.94,766.65,1463.54,1462.3,1672.61,1838.15,2135.38,M1,0.233946105164819,671.84,-238.33,712.860557542638,M,-1018.73890925473,2871.77253721184,3047.11444988757,child
8400,price,522.682909897597,522.890246415113,SPIDER,943.16,1027.37,1222.26,1031.13,880.36,1550.25,1524.71,1763.72,2108.58,2352.25,M1,0.207336517516069,802,-62.8,804.45499563369,M,-302.889238964539,3868.10779696752,3879.948430075,child
